,ori,agency_name,agency_id,state_name,state_abbr,division_name,region_name,region_desc,county_name,agency_type_name,nibrs,nibrs_start_date,latitude,longitude,data_year,offense,cleared,actual
581,NC0150000,Camden County Sheriff's Office,10990,North Carolina,NC,South Atlantic,South,Region III,CAMDEN,County,True,2019-01-01T00:00:00.000Z,36.342344,-76.162488,2016,violent-crime,1,10
582,NC0150000,Camden County Sheriff's Office,10990,North Carolina,NC,South Atlantic,South,Region III,CAMDEN,County,True,2019-01-01T00:00:00.000Z,36.342344,-76.162488,2017,violent-crime,0,0
583,NC0150000,Camden County Sheriff's Office,10990,North Carolina,NC,South Atlantic,South,Region III,CAMDEN,County,True,2019-01-01T00:00:00.000Z,36.342344,-76.162488,2018,violent-crime,0,3
584,NC0150000,Camden County Sheriff's Office,10990,North Carolina,NC,South Atlantic,South,Region III,CAMDEN,County,True,2019-01-01T00:00:00.000Z,36.342344,-76.162488,2019,violent-crime,7,11
585,NC0150000,Camden County Sheriff's Office,10990,North Carolina,NC,South Atlantic,South,Region III,CAMDEN,County,True,2019-01-01T00:00:00.000Z,36.342344,-76.162488,2020,violent-crime,8,14
586,NC0150000,Camden County Sheriff's Office,10990,North Carolina,NC,South Atlantic,South,Region III,CAMDEN,County,True,2019-01-01T00:00:00.000Z,36.342344,-76.162488,2021,violent-crime,11,23
587,NC0150000,Camden County Sheriff's Office,10990,North Carolina,NC,South Atlantic,South,Region III,CAMDEN,County,True,2019-01-01T00:00:00.000Z,36.342344,-76.162488,2022,violent-crime,0,1
588,NC0160000,Carteret County Sheriff's Office,10994,North Carolina,NC,South Atlantic,South,Region III,CARTERET,County,True,2019-01-01T00:00:00.000Z,34.858313,-76.526967,2013,violent-crime,73,84
589,NC0160000,Carteret County Sheriff's Office,10994,North Carolina,NC,South Atlantic,South,Region III,CARTERET,County,True,2019-01-01T00:00:00.000Z,34.858313,-76.526967,2014,violent-crime,0,0
590,NC0160000,Carteret County Sheriff's Office,10994,North Carolina,NC,South Atlantic,South,Region III,CARTERET,County,True,2019-01-01T00:00:00.000Z,34.858313,-76.526967,2015,violent-crime,47,56
591,NC0160000,Carteret County Sheriff's Office,10994,North Carolina,NC,South Atlantic,South,Region III,CARTERET,County,True,2019-01-01T00:00:00.000Z,34.858313,-76.526967,2016,violent-crime,3,0
592,NC0160000,Carteret County Sheriff's Office,10994,North Carolina,NC,South Atlantic,South,Region III,CARTERET,County,True,2019-01-01T00:00:00.000Z,34.858313,-76.526967,2017,violent-crime,17,25
593,NC0160000,Carteret County Sheriff's Office,10994,North Carolina,NC,South Atlantic,South,Region III,CARTERET,County,True,2019-01-01T00:00:00.000Z,34.858313,-76.526967,2018,violent-crime,6,10
594,NC0160000,Carteret County Sheriff's Office,10994,North Carolina,NC,South Atlantic,South,Region III,CARTERET,County,True,2019-01-01T00:00:00.000Z,34.858313,-76.526967,2019,violent-crime,40,68
595,NC0160000,Carteret County Sheriff's Office,10994,North Carolina,NC,South Atlantic,South,Region III,CARTERET,County,True,2019-01-01T00:00:00.000Z,34.858313,-76.526967,2020,violent-crime,44,84
596,NC0160000,Carteret County Sheriff's Office,10994,North Carolina,NC,South Atlantic,South,Region III,CARTERET,County,True,2019-01-01T00:00:00.000Z,34.858313,-76.526967,2021,violent-crime,54,87
597,NC0160000,Carteret County Sheriff's Office,10994,North Carolina,NC,South Atlantic,South,Region III,CARTERET,County,True,2019-01-01T00:00:00.000Z,34.858313,-76.526967,2022,violent-crime,32,60
598,NC0160100,Beaufort Police Department,10995,North Carolina,NC,South Atlantic,South,Region III,CARTERET,City,True,2019-02-01T00:00:00.000Z,34.858313,-76.526967,2013,violent-crime,14,16
599,NC0160100,Beaufort Police Department,10995,North Carolina,NC,South Atlantic,South,Region III,CARTERET,City,True,2019-02-01T00:00:00.000Z,34.858313,-76.526967,2014,violent-crime,6,8
600,NC0160100,Beaufort Police Department,10995,North Carolina,NC,South Atlantic,South,Region III,CARTERET,City,True,2019-02-01T00:00:00.000Z,34.858313,-76.526967,2015,violent-crime,9,13
601,NC0160100,Beaufort Police Department,10995,North Carolina,NC,South Atlantic,South,Region III,CARTERET,City,True,2019-02-01T00:00:00.000Z,34.858313,-76.526967,2016,violent-crime,7,10
602,NC0160100,Beaufort Police Department,10995,North Carolina,NC,South Atlantic,South,Region III,CARTERET,City,True,2019-02-01T00:00:00.000Z,34.858313,-76.526967,2017,violent-crime,9,6
603,NC0160100,Beaufort Police Department,10995,North Carolina,NC,South Atlantic,South,Region III,CARTERET,City,True,2019-02-01T00:00:00.000Z,34.858313,-76.526967,2018,violent-crime,10,11
604,NC0160100,Beaufort Police Department,10995,North Carolina,NC,South Atlantic,South,Region III,CARTERET,City,True,2019-02-01T00:00:00.000Z,34.858313,-76.526967,2019,violent-crime,10,11
605,NC0160100,Beaufort Police Department,10995,North Carolina,NC,South Atlantic,South,Region III,CARTERET,City,True,2019-02-01T00:00:00.000Z,34.858313,-76.526967,2020,violent-crime,3,6
606,NC0160100,Beaufort Police Department,10995,North Carolina,NC,South Atlantic,South,Region III,CARTERET,City,True,2019-02-01T00:00:00.000Z,34.858313,-76.526967,2021,violent-crime,8,12
607,NC0160100,Beaufort Police Department,10995,North Carolina,NC,South Atlantic,South,Region III,CARTERET,City,True,2019-02-01T00:00:00.000Z,34.858313,-76.526967,2022,violent-crime,22,28
608,NC0160200,Morehead City Police Department,10996,North Carolina,NC,South Atlantic,South,Region III,CARTERET,City,True,2019-01-01T00:00:00.000Z,34.720333,-76.71276,2013,violent-crime,52,57
609,NC0160200,Morehead City Police Department,10996,North Carolina,NC,South Atlantic,South,Region III,CARTERET,City,True,2019-01-01T00:00:00.000Z,34.720333,-76.71276,2014,violent-crime,45,46
610,NC0160200,Morehead City Police Department,10996,North Carolina,NC,South Atlantic,South,Region III,CARTERET,City,True,2019-01-01T00:00:00.000Z,34.720333,-76.71276,2015,violent-crime,44,50
611,NC0160200,Morehead City Police Department,10996,North Carolina,NC,South Atlantic,South,Region III,CARTERET,City,True,2019-01-01T00:00:00.000Z,34.720333,-76.71276,2016,violent-crime,29,38
612,NC0160200,Morehead City Police Department,10996,North Carolina,NC,South Atlantic,South,Region III,CARTERET,City,True,2019-01-01T00:00:00.000Z,34.720333,-76.71276,2017,violent-crime,24,29
613,NC0160200,Morehead City Police Department,10996,North Carolina,NC,South Atlantic,South,Region III,CARTERET,City,True,2019-01-01T00:00:00.000Z,34.720333,-76.71276,2018,violent-crime,27,36
614,NC0160200,Morehead City Police Department,10996,North Carolina,NC,South Atlantic,South,Region III,CARTERET,City,True,2019-01-01T00:00:00.000Z,34.720333,-76.71276,2019,violent-crime,18,28
615,NC0160200,Morehead City Police Department,10996,North Carolina,NC,South Atlantic,South,Region III,CARTERET,City,True,2019-01-01T00:00:00.000Z,34.720333,-76.71276,2020,violent-crime,22,38
616,NC0160200,Morehead City Police Department,10996,North Carolina,NC,South Atlantic,South,Region III,CARTERET,City,True,2019-01-01T00:00:00.000Z,34.720333,-76.71276,2021,violent-crime,27,35
617,NC0160200,Morehead City Police Department,10996,North Carolina,NC,South Atlantic,South,Region III,CARTERET,City,True,2019-01-01T00:00:00.000Z,34.720333,-76.71276,2022,violent-crime,23,29
618,NC0160300,Atlantic Beach Police Department,10997,North Carolina,NC,South Atlantic,South,Region III,CARTERET,City,True,2019-01-01T00:00:00.000Z,34.858313,-76.526967,2013,violent-crime,12,15
619,NC0160300,Atlantic Beach Police Department,10997,North Carolina,NC,South Atlantic,South,Region III,CARTERET,City,True,2019-01-01T00:00:00.000Z,34.858313,-76.526967,2014,violent-crime,1,3
620,NC0160300,Atlantic Beach Police Department,10997,North Carolina,NC,South Atlantic,South,Region III,CARTERET,City,True,2019-01-01T00:00:00.000Z,34.858313,-76.526967,2015,violent-crime,6,7
621,NC0160300,Atlantic Beach Police Department,10997,North Carolina,NC,South Atlantic,South,Region III,CARTERET,City,True,2019-01-01T00:00:00.000Z,34.858313,-76.526967,2016,violent-crime,14,14
622,NC0160300,Atlantic Beach Police Department,10997,North Carolina,NC,South Atlantic,South,Region III,CARTERET,City,True,2019-01-01T00:00:00.000Z,34.858313,-76.526967,2017,violent-crime,6,7
623,NC0160300,Atlantic Beach Police Department,10997,North Carolina,NC,South Atlantic,South,Region III,CARTERET,City,True,2019-01-01T00:00:00.000Z,34.858313,-76.526967,2018,violent-crime,6,12
624,NC0160300,Atlantic Beach Police Department,10997,North Carolina,NC,South Atlantic,South,Region III,CARTERET,City,True,2019-01-01T00:00:00.000Z,34.858313,-76.526967,2019,violent-crime,5,9
625,NC0160300,Atlantic Beach Police Department,10997,North Carolina,NC,South Atlantic,South,Region III,CARTERET,City,True,2019-01-01T00:00:00.000Z,34.858313,-76.526967,2020,violent-crime,5,6
626,NC0160300,Atlantic Beach Police Department,10997,North Carolina,NC,South Atlantic,South,Region III,CARTERET,City,True,2019-01-01T00:00:00.000Z,34.858313,-76.526967,2021,violent-crime,2,4
627,NC0160300,Atlantic Beach Police Department,10997,North Carolina,NC,South Atlantic,South,Region III,CARTERET,City,True,2019-01-01T00:00:00.000Z,34.858313,-76.526967,2022,violent-crime,1,2
628,NC0160400,Newport Police Department,10998,North Carolina,NC,South Atlantic,South,Region III,CARTERET,City,True,2019-01-01T00:00:00.000Z,34.858313,-76.526967,2013,violent-crime,5,8
629,NC0160400,Newport Police Department,10998,North Carolina,NC,South Atlantic,South,Region III,CARTERET,City,True,2019-01-01T00:00:00.000Z,34.858313,-76.526967,2014,violent-crime,8,10
630,NC0160400,Newport Police Department,10998,North Carolina,NC,South Atlantic,South,Region III,CARTERET,City,True,2019-01-01T00:00:00.000Z,34.858313,-76.526967,2015,violent-crime,4,5
631,NC0160400,Newport Police Department,10998,North Carolina,NC,South Atlantic,South,Region III,CARTERET,City,True,2019-01-01T00:00:00.000Z,34.858313,-76.526967,2016,violent-crime,6,7
632,NC0160400,Newport Police Department,10998,North Carolina,NC,South Atlantic,South,Region III,CARTERET,City,True,2019-01-01T00:00:00.000Z,34.858313,-76.526967,2017,violent-crime,5,5
633,NC0160400,Newport Police Department,10998,North Carolina,NC,South Atlantic,South,Region III,CARTERET,City,True,2019-01-01T00:00:00.000Z,34.858313,-76.526967,2018,violent-crime,6,5
634,NC0160400,Newport Police Department,10998,North Carolina,NC,South Atlantic,South,Region III,CARTERET,City,True,2019-01-01T00:00:00.000Z,34.858313,-76.526967,2019,violent-crime,1,7
635,NC0160400,Newport Police Department,10998,North Carolina,NC,South Atlantic,South,Region III,CARTERET,City,True,2019-01-01T00:00:00.000Z,34.858313,-76.526967,2020,violent-crime,2,4
636,NC0160400,Newport Police Department,10998,North Carolina,NC,South Atlantic,South,Region III,CARTERET,City,True,2019-01-01T00:00:00.000Z,34.858313,-76.526967,2021,violent-crime,6,8
637,NC0160400,Newport Police Department,10998,North Carolina,NC,South Atlantic,South,Region III,CARTERET,City,True,2019-01-01T00:00:00.000Z,34.858313,-76.526967,2022,violent-crime,6,12
638,NC0160500,Cape Carteret Police Department,10999,North Carolina,NC,South Atlantic,South,Region III,CARTERET,City,True,2019-01-01T00:00:00.000Z,34.858313,-76.526967,2013,violent-crime,0,0
639,NC0160500,Cape Carteret Police Department,10999,North Carolina,NC,South Atlantic,South,Region III,CARTERET,City,True,2019-01-01T00:00:00.000Z,34.858313,-76.526967,2014,violent-crime,2,4
640,NC0160500,Cape Carteret Police Department,10999,North Carolina,NC,South Atlantic,South,Region III,CARTERET,City,True,2019-01-01T00:00:00.000Z,34.858313,-76.526967,2015,violent-crime,5,5
641,NC0160500,Cape Carteret Police Department,10999,North Carolina,NC,South Atlantic,South,Region III,CARTERET,City,True,2019-01-01T00:00:00.000Z,34.858313,-76.526967,2016,violent-crime,5,4
642,NC0160500,Cape Carteret Police Department,10999,North Carolina,NC,South Atlantic,South,Region III,CARTERET,City,True,2019-01-01T00:00:00.000Z,34.858313,-76.526967,2017,violent-crime,3,3
643,NC0160500,Cape Carteret Police Department,10999,North Carolina,NC,South Atlantic,South,Region III,CARTERET,City,True,2019-01-01T00:00:00.000Z,34.858313,-76.526967,2018,violent-crime,0,0
644,NC0160500,Cape Carteret Police Department,10999,North Carolina,NC,South Atlantic,South,Region III,CARTERET,City,True,2019-01-01T00:00:00.000Z,34.858313,-76.526967,2019,violent-crime,3,4
645,NC0160500,Cape Carteret Police Department,10999,North Carolina,NC,South Atlantic,South,Region III,CARTERET,City,True,2019-01-01T00:00:00.000Z,34.858313,-76.526967,2020,violent-crime,2,2
646,NC0160500,Cape Carteret Police Department,10999,North Carolina,NC,South Atlantic,South,Region III,CARTERET,City,True,2019-01-01T00:00:00.000Z,34.858313,-76.526967,2021,violent-crime,0,1
647,NC0160500,Cape Carteret Police Department,10999,North Carolina,NC,South Atlantic,South,Region III,CARTERET,City,True,2019-01-01T00:00:00.000Z,34.858313,-76.526967,2022,violent-crime,0,0
648,NC0160600,Emerald Isle Police Department,11000,North Carolina,NC,South Atlantic,South,Region III,CARTERET,City,True,2019-11-01T00:00:00.000Z,34.66648,-77.02726,2013,violent-crime,10,12
649,NC0160600,Emerald Isle Police Department,11000,North Carolina,NC,South Atlantic,South,Region III,CARTERET,City,True,2019-11-01T00:00:00.000Z,34.66648,-77.02726,2014,violent-crime,11,17
650,NC0160600,Emerald Isle Police Department,11000,North Carolina,NC,South Atlantic,South,Region III,CARTERET,City,True,2019-11-01T00:00:00.000Z,34.66648,-77.02726,2015,violent-crime,5,6
651,NC0160600,Emerald Isle Police Department,11000,North Carolina,NC,South Atlantic,South,Region III,CARTERET,City,True,2019-11-01T00:00:00.000Z,34.66648,-77.02726,2016,violent-crime,6,9
652,NC0160600,Emerald Isle Police Department,11000,North Carolina,NC,South Atlantic,South,Region III,CARTERET,City,True,2019-11-01T00:00:00.000Z,34.66648,-77.02726,2017,violent-crime,5,12
653,NC0160600,Emerald Isle Police Department,11000,North Carolina,NC,South Atlantic,South,Region III,CARTERET,City,True,2019-11-01T00:00:00.000Z,34.66648,-77.02726,2018,violent-crime,13,18
654,NC0160600,Emerald Isle Police Department,11000,North Carolina,NC,South Atlantic,South,Region III,CARTERET,City,True,2019-11-01T00:00:00.000Z,34.66648,-77.02726,2019,violent-crime,1,1
655,NC0160600,Emerald Isle Police Department,11000,North Carolina,NC,South Atlantic,South,Region III,CARTERET,City,True,2019-11-01T00:00:00.000Z,34.66648,-77.02726,2020,violent-crime,10,11
656,NC0160600,Emerald Isle Police Department,11000,North Carolina,NC,South Atlantic,South,Region III,CARTERET,City,True,2019-11-01T00:00:00.000Z,34.66648,-77.02726,2021,violent-crime,3,6
657,NC0160600,Emerald Isle Police Department,11000,North Carolina,NC,South Atlantic,South,Region III,CARTERET,City,True,2019-11-01T00:00:00.000Z,34.66648,-77.02726,2022,violent-crime,9,13
658,NC0160700,Pine Knoll Shores Police Department,11001,North Carolina,NC,South Atlantic,South,Region III,CARTERET,City,True,2019-04-01T00:00:00.000Z,34.700237,-76.82064,2013,violent-crime,0,0
659,NC0160700,Pine Knoll Shores Police Department,11001,North Carolina,NC,South Atlantic,South,Region III,CARTERET,City,True,2019-04-01T00:00:00.000Z,34.700237,-76.82064,2014,violent-crime,2,2
660,NC0160700,Pine Knoll Shores Police Department,11001,North Carolina,NC,South Atlantic,South,Region III,CARTERET,City,True,2019-04-01T00:00:00.000Z,34.700237,-76.82064,2015,violent-crime,0,0
661,NC0160700,Pine Knoll Shores Police Department,11001,North Carolina,NC,South Atlantic,South,Region III,CARTERET,City,True,2019-04-01T00:00:00.000Z,34.700237,-76.82064,2016,violent-crime,0,1
662,NC0160700,Pine Knoll Shores Police Department,11001,North Carolina,NC,South Atlantic,South,Region III,CARTERET,City,True,2019-04-01T00:00:00.000Z,34.700237,-76.82064,2017,violent-crime,1,1
663,NC0160700,Pine Knoll Shores Police Department,11001,North Carolina,NC,South Atlantic,South,Region III,CARTERET,City,True,2019-04-01T00:00:00.000Z,34.700237,-76.82064,2018,violent-crime,1,1
664,NC0160700,Pine Knoll Shores Police Department,11001,North Carolina,NC,South Atlantic,South,Region III,CARTERET,City,True,2019-04-01T00:00:00.000Z,34.700237,-76.82064,2019,violent-crime,0,0
665,NC0160700,Pine Knoll Shores Police Department,11001,North Carolina,NC,South Atlantic,South,Region III,CARTERET,City,True,2019-04-01T00:00:00.000Z,34.700237,-76.82064,2020,violent-crime,1,1
666,NC0160700,Pine Knoll Shores Police Department,11001,North Carolina,NC,South Atlantic,South,Region III,CARTERET,City,True,2019-04-01T00:00:00.000Z,34.700237,-76.82064,2021,violent-crime,0,0
667,NC0160700,Pine Knoll Shores Police Department,11001,North Carolina,NC,South Atlantic,South,Region III,CARTERET,City,True,2019-04-01T00:00:00.000Z,34.700237,-76.82064,2022,violent-crime,0,1
668,NC0160900,Indian Beach Police Department,11003,North Carolina,NC,South Atlantic,South,Region III,CARTERET,City,True,2019-01-01T00:00:00.000Z,34.858313,-76.526967,2013,violent-crime,0,0
669,NC0160900,Indian Beach Police Department,11003,North Carolina,NC,South Atlantic,South,Region III,CARTERET,City,True,2019-01-01T00:00:00.000Z,34.858313,-76.526967,2014,violent-crime,0,0
670,NC0160900,Indian Beach Police Department,11003,North Carolina,NC,South Atlantic,South,Region III,CARTERET,City,True,2019-01-01T00:00:00.000Z,34.858313,-76.526967,2015,violent-crime,0,0
671,NC0160900,Indian Beach Police Department,11003,North Carolina,NC,South Atlantic,South,Region III,CARTERET,City,True,2019-01-01T00:00:00.000Z,34.858313,-76.526967,2016,violent-crime,0,0
672,NC0160900,Indian Beach Police Department,11003,North Carolina,NC,South Atlantic,South,Region III,CARTERET,City,True,2019-01-01T00:00:00.000Z,34.858313,-76.526967,2017,violent-crime,1,1
673,NC0160900,Indian Beach Police Department,11003,North Carolina,NC,South Atlantic,South,Region III,CARTERET,City,True,2019-01-01T00:00:00.000Z,34.858313,-76.526967,2018,violent-crime,0,0
674,NC0160900,Indian Beach Police Department,11003,North Carolina,NC,South Atlantic,South,Region III,CARTERET,City,True,2019-01-01T00:00:00.000Z,34.858313,-76.526967,2019,violent-crime,0,0
675,NC0160900,Indian Beach Police Department,11003,North Carolina,NC,South Atlantic,South,Region III,CARTERET,City,True,2019-01-01T00:00:00.000Z,34.858313,-76.526967,2020,violent-crime,0,0
676,NC0160900,Indian Beach Police Department,11003,North Carolina,NC,South Atlantic,South,Region III,CARTERET,City,True,2019-01-01T00:00:00.000Z,34.858313,-76.526967,2021,violent-crime,0,1
677,NC0160900,Indian Beach Police Department,11003,North Carolina,NC,South Atlantic,South,Region III,CARTERET,City,True,2019-01-01T00:00:00.000Z,34.858313,-76.526967,2022,violent-crime,0,1
678,NC0161100,State Park Rangers: Fort Macon,11004,North Carolina,NC,South Atlantic,South,Region III,CARTERET,Other State Agency,True,2019-03-01T00:00:00.000Z,34.858313,-76.526967,2019,violent-crime,0,0
679,NC0170000,Caswell County Sheriff's Office,11007,North Carolina,NC,South Atlantic,South,Region III,CASWELL,County,True,2019-03-01T00:00:00.000Z,36.393097,-79.332546,2013,violent-crime,39,45
680,NC0170000,Caswell County Sheriff's Office,11007,North Carolina,NC,South Atlantic,South,Region III,CASWELL,County,True,2019-03-01T00:00:00.000Z,36.393097,-79.332546,2014,violent-crime,36,44
681,NC0170000,Caswell County Sheriff's Office,11007,North Carolina,NC,South Atlantic,South,Region III,CASWELL,County,True,2019-03-01T00:00:00.000Z,36.393097,-79.332546,2015,violent-crime,37,60
682,NC0170000,Caswell County Sheriff's Office,11007,North Carolina,NC,South Atlantic,South,Region III,CASWELL,County,True,2019-03-01T00:00:00.000Z,36.393097,-79.332546,2016,violent-crime,48,73
683,NC0170000,Caswell County Sheriff's Office,11007,North Carolina,NC,South Atlantic,South,Region III,CASWELL,County,True,2019-03-01T00:00:00.000Z,36.393097,-79.332546,2017,violent-crime,24,40
684,NC0170000,Caswell County Sheriff's Office,11007,North Carolina,NC,South Atlantic,South,Region III,CASWELL,County,True,2019-03-01T00:00:00.000Z,36.393097,-79.332546,2018,violent-crime,10,23
685,NC0170000,Caswell County Sheriff's Office,11007,North Carolina,NC,South Atlantic,South,Region III,CASWELL,County,True,2019-03-01T00:00:00.000Z,36.393097,-79.332546,2019,violent-crime,7,27
686,NC0170000,Caswell County Sheriff's Office,11007,North Carolina,NC,South Atlantic,South,Region III,CASWELL,County,True,2019-03-01T00:00:00.000Z,36.393097,-79.332546,2020,violent-crime,6,18
687,NC0170000,Caswell County Sheriff's Office,11007,North Carolina,NC,South Atlantic,South,Region III,CASWELL,County,True,2019-03-01T00:00:00.000Z,36.393097,-79.332546,2021,violent-crime,2,12
688,NC0170000,Caswell County Sheriff's Office,11007,North Carolina,NC,South Atlantic,South,Region III,CASWELL,County,True,2019-03-01T00:00:00.000Z,36.393097,-79.332546,2022,violent-crime,1,8
689,NC0180000,Catawba County Sheriff's Office,11011,North Carolina,NC,South Atlantic,South,Region III,CATAWBA,County,True,2019-05-01T00:00:00.000Z,35.663182,-81.214151,2013,violent-crime,90,134
690,NC0180000,Catawba County Sheriff's Office,11011,North Carolina,NC,South Atlantic,South,Region III,CATAWBA,County,True,2019-05-01T00:00:00.000Z,35.663182,-81.214151,2014,violent-crime,69,112
691,NC0180000,Catawba County Sheriff's Office,11011,North Carolina,NC,South Atlantic,South,Region III,CATAWBA,County,True,2019-05-01T00:00:00.000Z,35.663182,-81.214151,2015,violent-crime,114,154
692,NC0180000,Catawba County Sheriff's Office,11011,North Carolina,NC,South Atlantic,South,Region III,CATAWBA,County,True,2019-05-01T00:00:00.000Z,35.663182,-81.214151,2016,violent-crime,109,165
693,NC0180000,Catawba County Sheriff's Office,11011,North Carolina,NC,South Atlantic,South,Region III,CATAWBA,County,True,2019-05-01T00:00:00.000Z,35.663182,-81.214151,2017,violent-crime,89,144
694,NC0180000,Catawba County Sheriff's Office,11011,North Carolina,NC,South Atlantic,South,Region III,CATAWBA,County,True,2019-05-01T00:00:00.000Z,35.663182,-81.214151,2018,violent-crime,80,109
695,NC0180000,Catawba County Sheriff's Office,11011,North Carolina,NC,South Atlantic,South,Region III,CATAWBA,County,True,2019-05-01T00:00:00.000Z,35.663182,-81.214151,2019,violent-crime,8,64
696,NC0180000,Catawba County Sheriff's Office,11011,North Carolina,NC,South Atlantic,South,Region III,CATAWBA,County,True,2019-05-01T00:00:00.000Z,35.663182,-81.214151,2020,violent-crime,38,153
697,NC0180000,Catawba County Sheriff's Office,11011,North Carolina,NC,South Atlantic,South,Region III,CATAWBA,County,True,2019-05-01T00:00:00.000Z,35.663182,-81.214151,2021,violent-crime,56,190
698,NC0180000,Catawba County Sheriff's Office,11011,North Carolina,NC,South Atlantic,South,Region III,CATAWBA,County,True,2019-05-01T00:00:00.000Z,35.663182,-81.214151,2022,violent-crime,40,125
699,NC0180100,Conover Police Department,11012,North Carolina,NC,South Atlantic,South,Region III,CATAWBA,City,True,2019-05-01T00:00:00.000Z,35.663182,-81.214151,2013,violent-crime,15,20
700,NC0180100,Conover Police Department,11012,North Carolina,NC,South Atlantic,South,Region III,CATAWBA,City,True,2019-05-01T00:00:00.000Z,35.663182,-81.214151,2014,violent-crime,18,21
701,NC0180100,Conover Police Department,11012,North Carolina,NC,South Atlantic,South,Region III,CATAWBA,City,True,2019-05-01T00:00:00.000Z,35.663182,-81.214151,2015,violent-crime,8,16
702,NC0180100,Conover Police Department,11012,North Carolina,NC,South Atlantic,South,Region III,CATAWBA,City,True,2019-05-01T00:00:00.000Z,35.663182,-81.214151,2016,violent-crime,15,17
703,NC0180100,Conover Police Department,11012,North Carolina,NC,South Atlantic,South,Region III,CATAWBA,City,True,2019-05-01T00:00:00.000Z,35.663182,-81.214151,2017,violent-crime,20,28
704,NC0180100,Conover Police Department,11012,North Carolina,NC,South Atlantic,South,Region III,CATAWBA,City,True,2019-05-01T00:00:00.000Z,35.663182,-81.214151,2018,violent-crime,10,16
705,NC0180100,Conover Police Department,11012,North Carolina,NC,South Atlantic,South,Region III,CATAWBA,City,True,2019-05-01T00:00:00.000Z,35.663182,-81.214151,2019,violent-crime,12,28
706,NC0180100,Conover Police Department,11012,North Carolina,NC,South Atlantic,South,Region III,CATAWBA,City,True,2019-05-01T00:00:00.000Z,35.663182,-81.214151,2020,violent-crime,17,41
707,NC0180100,Conover Police Department,11012,North Carolina,NC,South Atlantic,South,Region III,CATAWBA,City,True,2019-05-01T00:00:00.000Z,35.663182,-81.214151,2021,violent-crime,16,49
708,NC0180100,Conover Police Department,11012,North Carolina,NC,South Atlantic,South,Region III,CATAWBA,City,True,2019-05-01T00:00:00.000Z,35.663182,-81.214151,2022,violent-crime,7,33
709,NC0180200,Hickory Police Department,11013,North Carolina,NC,South Atlantic,South,Region III,"BURKE, CALDWELL, CATAWBA",City,True,2019-01-01T00:00:00.000Z,35.729954,-81.343346,2013,violent-crime,109,167
710,NC0180200,Hickory Police Department,11013,North Carolina,NC,South Atlantic,South,Region III,"BURKE, CALDWELL, CATAWBA",City,True,2019-01-01T00:00:00.000Z,35.729954,-81.343346,2014,violent-crime,114,158
711,NC0180200,Hickory Police Department,11013,North Carolina,NC,South Atlantic,South,Region III,"BURKE, CALDWELL, CATAWBA",City,True,2019-01-01T00:00:00.000Z,35.729954,-81.343346,2015,violent-crime,138,157
712,NC0180200,Hickory Police Department,11013,North Carolina,NC,South Atlantic,South,Region III,"BURKE, CALDWELL, CATAWBA",City,True,2019-01-01T00:00:00.000Z,35.729954,-81.343346,2016,violent-crime,155,165
713,NC0180200,Hickory Police Department,11013,North Carolina,NC,South Atlantic,South,Region III,"BURKE, CALDWELL, CATAWBA",City,True,2019-01-01T00:00:00.000Z,35.729954,-81.343346,2017,violent-crime,131,226
714,NC0180200,Hickory Police Department,11013,North Carolina,NC,South Atlantic,South,Region III,"BURKE, CALDWELL, CATAWBA",City,True,2019-01-01T00:00:00.000Z,35.729954,-81.343346,2018,violent-crime,100,176
715,NC0180200,Hickory Police Department,11013,North Carolina,NC,South Atlantic,South,Region III,"BURKE, CALDWELL, CATAWBA",City,True,2019-01-01T00:00:00.000Z,35.729954,-81.343346,2019,violent-crime,73,166
716,NC0180200,Hickory Police Department,11013,North Carolina,NC,South Atlantic,South,Region III,"BURKE, CALDWELL, CATAWBA",City,True,2019-01-01T00:00:00.000Z,35.729954,-81.343346,2020,violent-crime,72,224
717,NC0180200,Hickory Police Department,11013,North Carolina,NC,South Atlantic,South,Region III,"BURKE, CALDWELL, CATAWBA",City,True,2019-01-01T00:00:00.000Z,35.729954,-81.343346,2021,violent-crime,93,251
718,NC0180200,Hickory Police Department,11013,North Carolina,NC,South Atlantic,South,Region III,"BURKE, CALDWELL, CATAWBA",City,True,2019-01-01T00:00:00.000Z,35.729954,-81.343346,2022,violent-crime,96,232
719,NC0180300,Maiden Police Department,11014,North Carolina,NC,South Atlantic,South,Region III,"CATAWBA, LINCOLN",City,False,,35.57697,-81.215294,2013,violent-crime,6,8
720,NC0180300,Maiden Police Department,11014,North Carolina,NC,South Atlantic,South,Region III,"CATAWBA, LINCOLN",City,False,,35.57697,-81.215294,2014,violent-crime,5,7
721,NC0180300,Maiden Police Department,11014,North Carolina,NC,South Atlantic,South,Region III,"CATAWBA, LINCOLN",City,False,,35.57697,-81.215294,2015,violent-crime,8,11
722,NC0180300,Maiden Police Department,11014,North Carolina,NC,South Atlantic,South,Region III,"CATAWBA, LINCOLN",City,False,,35.57697,-81.215294,2016,violent-crime,4,4
723,NC0180300,Maiden Police Department,11014,North Carolina,NC,South Atlantic,South,Region III,"CATAWBA, LINCOLN",City,False,,35.57697,-81.215294,2017,violent-crime,3,3
724,NC0180400,Newton Police Department,11015,North Carolina,NC,South Atlantic,South,Region III,CATAWBA,City,True,2019-01-01T00:00:00.000Z,35.663182,-81.214151,2013,violent-crime,29,53
